Date,Status,Fulfilment,Sales Channel,ship-service-level,Category,Size,Courier Status,Qty,currency,Amount,ship-state,ship-country,B2B,fulfilled-by
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,3XL,Shipped,1,INR,425.0,KERALA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,S,Shipped,1,INR,574.0,MAHARASHTRA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,L,Shipped,1,INR,721.0,TAMIL NADU,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XS,Shipped,1,INR,999.0,HARYANA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,3XL,Shipped,1,INR,771.0,UTTAR PRADESH,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XS,Shipped,1,INR,693.0,TELANGANA,IN,False,Easy Ship
2022-05-25,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,kurta,L,Shipped,1,INR,544.0,WEST BENGAL,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,M,Shipped,1,INR,721.0,KARNATAKA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XS,Shipped,1,INR,345.0,TRIPURA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XL,Shipped,1,INR,301.0,MAHARASHTRA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XL,Shipped,1,INR,791.0,ANDHRA PRADESH,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XL,Shipped,1,INR,568.0,ANDHRA PRADESH,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,3XL,Shipped,1,INR,885.0,WEST BENGAL,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,3XL,Shipped,1,INR,582.0,KERALA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,XL,Shipped,1,INR,721.0,RAJASTHAN,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,S,Shipped,1,INR,537.0,UTTAR PRADESH,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,XL,Shipped,1,INR,721.0,TAMIL NADU,IN,False,Easy Ship
2022-05-25,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Bottom,XL,Shipped,1,INR,0.0,TAMIL NADU,IN,False,Easy Ship
2022-05-25,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Set,XXL,Shipped,1,INR,612.0,CHHATTISGARH,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,XS,Shipped,1,INR,771.0,KARNATAKA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,M,Shipped,1,INR,759.0,ANDHRA PRADESH,IN,False,Easy Ship
2022-05-25,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Western Dress,XS,Shipped,1,INR,771.0,UTTAR PRADESH,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XL,Shipped,1,INR,487.0,TAMIL NADU,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,L,Shipped,1,INR,1099.0,UTTAR PRADESH,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,XS,Shipped,1,INR,599.0,MAHARASHTRA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,3XL,Shipped,1,INR,771.0,KERALA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,XXL,Shipped,1,INR,885.0,KARNATAKA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,XS,Shipped,1,INR,625.0,KARNATAKA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,6XL,Shipped,1,INR,925.0,TELANGANA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,3XL,Shipped,1,INR,537.0,Gujarat,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,S,Shipped,1,INR,771.0,ANDHRA PRADESH,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,L,Shipped,1,INR,771.0,UTTAR PRADESH,IN,False,Easy Ship
2022-05-25,Shipped - Returning to Seller,Merchant,Amazon.in,Standard,Bottom,XS,Shipped,1,INR,518.0,ANDAMAN & NICOBAR ,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,3XL,Shipped,1,INR,771.0,TAMIL NADU,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,L,Shipped,1,INR,0.0,UTTAR PRADESH,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,S,Shipped,1,INR,666.0,ANDHRA PRADESH,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,M,Shipped,1,INR,301.0,CHANDIGARH,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,3XL,Shipped,1,INR,791.0,TELANGANA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,XL,Shipped,1,INR,399.0,TELANGANA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,S,Shipped,1,INR,869.0,TAMIL NADU,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XL,Shipped,1,INR,999.0,MAHARASHTRA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XL,Shipped,1,INR,318.0,DELHI,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XXL,Shipped,1,INR,653.0,PUNJAB,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,L,Shipped,1,INR,599.0,MAHARASHTRA,IN,False,Easy Ship
2022-05-25,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,kurta,XXL,Shipped,1,INR,487.0,WEST BENGAL,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,S,Shipped,1,INR,859.0,TAMIL NADU,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XL,Shipped,1,INR,666.0,DELHI,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,3XL,Shipped,1,INR,665.0,ANDHRA PRADESH,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,XS,Shipped,1,INR,771.0,RAJASTHAN,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,L,Shipped,1,INR,666.0,ANDHRA PRADESH,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XS,Shipped,1,INR,301.0,MAHARASHTRA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,L,Shipped,1,INR,788.0,MAHARASHTRA,IN,False,Easy Ship
2022-05-25,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Set,XL,Shipped,1,INR,666.0,TELANGANA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XL,Shipped,1,INR,888.0,UTTAR PRADESH,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XL,Shipped,1,INR,478.0,Gujarat,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,M,Shipped,1,INR,759.0,JHARKHAND,IN,True,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,M,Shipped,1,INR,449.0,MAHARASHTRA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Bottom,L,Shipped,1,INR,301.0,MAHARASHTRA,IN,False,Easy Ship
2022-05-25,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,kurta,M,Shipped,1,INR,435.0,MAHARASHTRA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,XXL,Shipped,1,INR,885.0,Gujarat,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Bottom,3XL,Shipped,1,INR,301.0,UTTAR PRADESH,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,XL,Shipped,1,INR,825.0,HARYANA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XXL,Shipped,1,INR,319.0,MAHARASHTRA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,L,Shipped,1,INR,587.0,MAHARASHTRA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,L,Shipped,1,INR,848.0,Gujarat,IN,False,Easy Ship
2022-05-25,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Set,M,Shipped,1,INR,685.0,ODISHA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,3XL,Shipped,1,INR,522.0,KERALA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,M,Shipped,1,INR,0.0,DELHI,IN,False,Easy Ship
2022-05-25,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Set,3XL,Shipped,1,INR,699.0,MAHARASHTRA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,XL,Shipped,1,INR,721.0,HARYANA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,M,Shipped,1,INR,517.0,TAMIL NADU,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XL,Shipped,1,INR,459.0,PUNJAB,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XXL,Shipped,1,INR,487.0,MAHARASHTRA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,L,Shipped,1,INR,544.0,KARNATAKA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,M,Shipped,1,INR,333.0,ANDHRA PRADESH,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,L,Shipped,1,INR,526.0,BIHAR,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,3XL,Shipped,1,INR,721.0,KERALA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,S,Shipped,1,INR,455.0,DELHI,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XL,Shipped,1,INR,869.0,RAJASTHAN,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,M,Shipped,1,INR,301.0,RAJASTHAN,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XL,Shipped,1,INR,1149.0,MAHARASHTRA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XL,Shipped,1,INR,382.0,TAMIL NADU,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,L,Shipped,1,INR,788.0,HIMACHAL PRADESH,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,L,Shipped,1,INR,859.0,MADHYA PRADESH,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XXL,Shipped,1,INR,988.0,UTTAR PRADESH,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,M,Shipped,1,INR,435.0,WEST BENGAL,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,S,Shipped,1,INR,435.0,MADHYA PRADESH,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,S,Shipped,1,INR,349.0,KERALA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,XL,Shipped,1,INR,346.0,MAHARASHTRA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XL,Shipped,1,INR,614.0,ODISHA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XL,Shipped,1,INR,635.0,DELHI,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Bottom,XL,Shipped,1,INR,301.0,KARNATAKA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,S,Shipped,1,INR,487.0,DELHI,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XXL,Shipped,1,INR,0.0,MAHARASHTRA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XXL,Shipped,1,INR,0.0,UTTAR PRADESH,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,L,Shipped,1,INR,475.0,KARNATAKA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,XL,Shipped,1,INR,690.0,TAMIL NADU,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,M,Shipped,1,INR,469.0,ANDHRA PRADESH,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,S,Shipped,1,INR,749.0,MAHARASHTRA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,XS,Shipped,1,INR,434.0,GOA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,XL,Shipped,1,INR,825.0,TAMIL NADU,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,M,Shipped,1,INR,449.0,JHARKHAND,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,XL,Shipped,1,INR,317.0,DELHI,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,L,Shipped,1,INR,487.0,ANDHRA PRADESH,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,3XL,Shipped,1,INR,487.0,TELANGANA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,L,Shipped,1,INR,471.0,KARNATAKA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,3XL,Shipped,1,INR,635.0,TAMIL NADU,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,L,Shipped,1,INR,429.0,TELANGANA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,M,Shipped,1,INR,759.0,TELANGANA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,S,Shipped,1,INR,301.0,KARNATAKA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,M,Shipped,1,INR,709.0,TELANGANA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,M,Shipped,1,INR,517.0,DELHI,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,S,Shipped,1,INR,518.0,DELHI,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XXL,Shipped,1,INR,833.0,KERALA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,XS,Shipped,1,INR,771.0,ANDHRA PRADESH,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,3XL,Shipped,1,INR,399.0,KERALA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,3XL,Shipped,1,INR,362.0,KARNATAKA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,3XL,Shipped,1,INR,301.0,KARNATAKA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,M,Shipped,1,INR,709.0,MAHARASHTRA,IN,False,Easy Ship
2022-05-25,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Ethnic Dress,XS,Shipped,1,INR,546.0,ASSAM,IN,False,Easy Ship
2022-05-25,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Western Dress,XS,Shipped,1,INR,566.0,ASSAM,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XL,Shipped,1,INR,666.0,WEST BENGAL,IN,False,Easy Ship
2022-05-25,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,kurta,XL,Shipped,1,INR,0.0,UTTAR PRADESH,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,3XL,Shipped,1,INR,399.0,MAHARASHTRA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,L,Shipped,1,INR,499.0,KARNATAKA,IN,False,Easy Ship
2022-05-25,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Top,XL,Shipped,1,INR,387.0,ARUNACHAL PRADESH,IN,False,Easy Ship
2022-05-25,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Top,XL,Shipped,1,INR,665.0,ARUNACHAL PRADESH,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XXL,Shipped,1,INR,459.0,MAHARASHTRA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,3XL,Shipped,1,INR,526.0,WEST BENGAL,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,XL,Shipped,1,INR,899.0,KARNATAKA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,5XL,Shipped,1,INR,869.0,DELHI,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,XXL,Shipped,1,INR,574.0,PUNJAB,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,S,Shipped,1,INR,850.0,MAHARASHTRA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,3XL,Shipped,1,INR,376.0,ANDHRA PRADESH,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XL,Shipped,1,INR,497.0,KARNATAKA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,3XL,Shipped,1,INR,549.0,MAHARASHTRA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XL,Shipped,1,INR,382.0,KERALA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,XL,Shipped,1,INR,690.0,WEST BENGAL,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,S,Shipped,1,INR,359.0,UTTAR PRADESH,IN,True,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,M,Shipped,1,INR,635.0,UTTAR PRADESH,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,M,Shipped,1,INR,459.0,UTTAR PRADESH,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,L,Shipped,1,INR,899.0,UTTAR PRADESH,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,M,Shipped,1,INR,549.0,UTTAR PRADESH,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XXL,Shipped,1,INR,469.0,ANDHRA PRADESH,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XL,Shipped,1,INR,1152.0,MAHARASHTRA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,L,Shipped,1,INR,533.0,DELHI,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,L,Shipped,1,INR,741.0,KERALA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,S,Shipped,1,INR,771.0,KERALA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XXL,Shipped,1,INR,359.0,KERALA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XXL,Shipped,1,INR,487.0,KERALA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,L,Shipped,1,INR,471.0,ASSAM,IN,False,Easy Ship
2022-05-25,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Western Dress,S,Shipped,1,INR,771.0,MAHARASHTRA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,XL,Shipped,1,INR,599.0,MAHARASHTRA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,M,Shipped,1,INR,721.0,KERALA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,L,Shipped,1,INR,999.0,KARNATAKA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,3XL,Shipped,1,INR,376.0,TELANGANA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,5XL,Shipped,1,INR,869.0,WEST BENGAL,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XL,Shipped,1,INR,666.0,MAHARASHTRA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,S,Shipped,1,INR,301.0,TELANGANA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XXL,Shipped,1,INR,648.0,BIHAR,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,S,Shipped,1,INR,771.0,TAMIL NADU,IN,False,Easy Ship
2022-05-25,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Set,S,Shipped,1,INR,852.0,ASSAM,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,S,Shipped,1,INR,786.0,KERALA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,M,Shipped,1,INR,885.0,MAHARASHTRA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,M,Shipped,1,INR,736.0,KARNATAKA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,M,Shipped,1,INR,625.0,PUNJAB,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Bottom,M,Shipped,1,INR,301.0,ANDHRA PRADESH,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XL,Shipped,1,INR,999.0,TELANGANA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,L,Shipped,1,INR,387.0,ASSAM,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,5XL,Shipped,1,INR,925.0,UTTAR PRADESH,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,3XL,Shipped,1,INR,635.0,UTTAR PRADESH,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XXL,Shipped,1,INR,382.0,TELANGANA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XL,Shipped,1,INR,999.0,CHANDIGARH,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,XL,Shipped,1,INR,346.0,TELANGANA,IN,False,Easy Ship
2022-05-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,XL,Shipped,1,INR,360.0,TELANGANA,IN,False,Easy Ship
